Gene	Num.sgRNA	Library.ES	Initial.ES	Final.ES	EnrichmentRatio	pval	qval
LHFPL3	6	2140.611111	2660.888889	1038.888889	-1.356867	0.0982106248652855	0.0113621706283398
LHFPL4	6	928.111111	1295.722222	3151.888889	1.282460	0.0156348287058271	0.0029735581352497
LHFPL5	6	2559.500000	2564.222222	2634.777778	0.039160	0.9426779242323100	0.0482218536944905
LHPP	6	2925.888889	348.888889	2574.833333	2.883639	0.0692221215063889	0.0087202874516307
LHX1	6	429.388889	2033.388889	1273.333333	-0.675276	0.5270074331423108	0.0347913211719182
LHX2	6	360.611111	3336.111111	2400.944444	-0.474565	0.3439149808486264	0.0269877464529206
LHX3	6	3253.333333	3164.722222	1719.500000	-0.880090	0.1516722418042514	0.0153491800257969
LHX4	6	927.055556	3167.222222	2157.444444	-0.553895	0.2403442525766796	0.0214506172839506
LHX5	6	904.333333	3593.666667	1481.277778	-1.278614	0.0149441456245593	0.0028768196056753
LHX6	6	1433.944444	1766.888889	2309.888889	0.386612	0.4490577489192948	0.0317302377003870
LHX8	6	2464.388889	1475.166667	1747.444444	0.244369	0.7995293672351238	0.0438824396535839
LHX9	6	2458.666667	1255.500000	1935.000000	0.624072	0.4058777941715966	0.0298392297770407
LIAS	6	3589.055556	1332.388889	2625.388889	0.978516	0.0486761119853104	0.0067279344020638
LIF	6	2657.722222	1138.777778	2384.055556	1.065932	0.2899994725003549	0.0242260917634052
LIFR	6	3119.000000	362.277778	2480.166667	2.775269	0.0981529162316658	0.0113575640316934
LIG1	6	3447.277778	188.166667	1344.722222	2.837225	0.1323762517403560	0.0140063571033720
LIG3	6	1520.666667	1387.611111	2251.555556	0.698319	0.0608340495496257	0.0079717154965911
LIG4	6	887.888889	3098.777778	2214.777778	-0.484537	0.3177941302761647	0.0256886861986364
LILRA1	6	804.777778	1155.222222	407.111111	-1.504676	0.0622785834624666	0.0080914870093975
LILRA2	6	3166.888889	1509.833333	2742.444444	0.861073	0.1402292691793581	0.0145729684908789
LILRA3	6	1441.277778	130.611111	2131.000000	4.028181	0.0645932825503712	0.0083126036484245
LILRA4	6	1999.388889	1084.333333	2659.166667	1.294166	0.0669833552433773	0.0085152939008660
LILRA5	6	2385.000000	2401.666667	1081.333333	-1.151225	0.1065226774931532	0.0119679380873411
LILRA6	5	2535.200000	1076.066667	2211.866667	1.039497	0.1159103375242400	0.0126842638658559
LILRB1	4	3103.916667	1780.666667	3127.000000	0.812362	0.0371072976683141	0.0055187027823844
LILRB2	6	2564.277778	2419.777778	2438.222222	0.010955	0.9675866298382014	0.0489473926662981
LILRB3	6	576.111111	2723.722222	2412.666667	-0.174951	0.6247169625205011	0.0382462686567164
LILRB4	6	1528.444444	822.111111	1078.666667	0.391844	0.7341807705913481	0.0418440206375530
LILRB5	6	802.000000	1454.555556	743.277778	-0.968605	0.4905054454228084	0.0333793992997973
LIM2	6	73.944444	3554.888889	1481.611111	-1.262638	0.1520257056187810	0.0153722130090289
LIMA1	6	1233.444444	3410.500000	1276.055556	-1.418292	0.0399270309786751	0.0058135249677538
LIMCH1	6	2236.944444	838.000000	1203.111111	0.521748	0.2687161744376773	0.0230145568454026
LIMD1	6	3090.388889	286.166667	1456.611111	2.347688	0.2371299995232103	0.0213124193845587
LIMD2	6	2109.222222	2586.611111	2977.888889	0.203227	0.4023155983607185	0.0297033351759720
LIME1	6	3359.388889	1618.277778	1847.055556	0.190768	0.8307273599927172	0.0448567348442970
LIMK1	6	2726.888889	943.277778	792.277778	-0.251676	0.8522178629300944	0.0455615441311959
LIMK2	6	919.055556	1701.611111	2597.555556	0.610253	0.3178310244945092	0.0256909894969597
LIMS1	6	3596.388889	1082.222222	2028.333333	0.906298	0.3717255109473230	0.0283766353418095
LIMS2	6	2031.333333	1890.055556	1628.111111	-0.215229	0.7948936006726797	0.0437396351575456
LIMS3	5	2973.600000	807.400000	3358.600000	2.056504	0.0026091585687092	0.0008176709047356
LIMS3L	1	9970.000000	13383.333333	11710.666667	-0.192614	0.5104230305340001	0.0341487009397457
LIN28A	6	3117.944444	708.222222	2719.000000	1.940802	0.0503710444341338	0.0069029850746269
LIN28B	6	82.777778	3416.833333	1183.833333	-1.529194	0.0513143866486404	0.0069997236042012
LIN37	6	2558.722222	758.111111	1179.333333	0.637490	0.3406984937435558	0.0268242122719735
LIN52	6	1692.222222	3121.333333	2559.277778	-0.286426	0.4584851465846448	0.0321310116086235
LIN54	6	1754.833333	1245.611111	2658.055556	1.093518	0.0189470465622017	0.0034088815183343
LIN7A	6	2291.222222	1048.055556	977.444444	-0.100629	0.9471071341914051	0.0483508384005897
LIN7B	6	1401.944444	3021.888889	1257.111111	-1.265338	0.0441469177113872	0.0062810945273632
LIN7C	6	2761.500000	335.055556	720.055556	1.103708	0.4514799888254348	0.0318085498433757
LIN9	6	3249.833333	2159.111111	1323.555556	-0.706019	0.4345237260314615	0.0311014372581537
LINGO1	6	1136.555556	2003.333333	1530.555556	-0.388347	0.4102945857621735	0.0300534365210982
LINGO2	6	2004.611111	1438.055556	2669.777778	0.892600	0.0206546819953107	0.0035816288925742
LINGO3	6	2673.833333	2045.944444	744.222222	-1.458962	0.0837164569344024	0.0100838400589644
LINGO4	6	239.777778	3110.277778	2809.944444	-0.146502	0.6722326034958250	0.0398885203611572
LINS	6	2257.444444	248.277778	118.777778	-1.063690	0.5005200842032596	0.0337778699097107
LIPA	6	2079.777778	2649.555556	1439.611111	-0.880071	0.2117488941740645	0.0197185369449051
LIPC	6	181.388889	3015.777778	1015.000000	-1.571050	0.0125678944327896	0.0025405380504883
LIPE	6	863.388889	1742.666667	3146.777778	0.852579	0.1327219410131765	0.0140201768933112
LIPF	6	2083.166667	1166.888889	3042.500000	1.382590	0.0025629950045221	0.0007992445181500
LIPG	6	312.555556	1438.555556	565.055556	-1.348156	0.3923762146714964	0.0292956513727658
LIPH	6	3178.722222	2244.444444	2862.944444	0.351141	0.3658802365794251	0.0280979362447024
LIPI	6	2623.000000	2336.444444	2327.944444	-0.005258	0.9918406384751910	0.0497535470794177
LIPJ	6	3592.111111	866.055556	1384.500000	0.676834	0.6026329876879195	0.0374585406301824
LIPK	6	148.777778	2943.888889	2527.555556	-0.219980	0.4960794138518385	0.0335797862539156
LIPM	6	1418.722222	2076.444444	2076.111111	-0.000232	0.9996770087100677	0.0499930901050304
LIPN	6	3602.888889	412.055556	2555.666667	2.632789	0.0194518352275662	0.0034618573797678
LIPT1	6	2751.555556	2043.388889	526.000000	-1.957829	0.0164033864377532	0.0030633867698544
LIPT2	6	2957.555556	1930.388889	1416.666667	-0.446391	0.6079066178221380	0.0376474110926847
LITAF	6	247.388889	2753.500000	1710.388889	-0.686942	0.2897072102275918	0.0242076653768196
LIX1	6	1309.888889	2236.555556	1681.555556	-0.411482	0.5859031787123744	0.0368873226460291
LIX1L	6	2346.777778	539.222222	705.777778	0.388334	0.6264032849455916	0.0383084577114428
LLGL1	6	3249.722222	1350.277778	655.388889	-1.042833	0.1380682754148651	0.0144140409065782
LLGL2	6	108.055556	3603.722222	2478.555556	-0.539988	0.3723186939384422	0.0284088815183343
LLPH	6	2855.000000	1502.888889	3177.777778	1.080280	0.0339018502037521	0.0051870278238437
LMAN1	6	2614.388889	690.666667	803.666667	0.218608	0.7602488861306504	0.0426547816473190
LMAN1L	6	359.722222	3472.833333	2371.055556	-0.550584	0.3995567647942003	0.0295674405749033
LMAN2	6	1243.611111	624.166667	3466.277778	2.473384	0.0092740373175834	0.0020637552975861
LMAN2L	6	1762.333333	1209.166667	2252.944444	0.897799	0.0176990077547857	0.0032637737239727
LMBR1	6	3333.722222	466.777778	2136.333333	2.194329	0.0046183617485181	0.0012207481112954
LMBR1L	6	291.055556	2920.055556	942.944444	-1.630751	0.0260782526281775	0.0042657084945642
LMBRD1	6	3593.611111	275.555556	2132.055556	2.951830	0.1450372994614332	0.0149322830292980
LMBRD2	6	3465.666667	328.333333	586.444444	0.836833	0.3966466956591603	0.0294453657637737
LMCD1	6	3360.055556	752.166667	1339.277778	0.832331	0.2463787748806639	0.0218168417173392
LMF1	6	2958.888889	2715.722222	3459.722222	0.349320	0.1780399124424800	0.0173185000921319
LMF2	6	1910.222222	1600.555556	2929.388889	0.872027	0.0365885039043996	0.0054795467108900
LMLN	5	1175.800000	299.333333	1673.733333	2.483245	0.2363414676839654	0.0212709600147411
LMNA	6	1887.333333	2215.944444	2555.722222	0.205809	0.7294271277300580	0.0417104293348074
LMNB1	6	1637.333333	1864.555556	1600.055556	-0.220710	0.7378846737698758	0.0419430624654505
LMNB2	6	1493.944444	448.444444	2822.222222	2.653830	0.0266795550440298	0.0043302008476138
LMO1	6	2032.000000	738.555556	1899.444444	1.362799	0.2040823992475677	0.0192486640869725
LMO2	6	1097.277778	2193.777778	2774.000000	0.338550	0.3951664914003089	0.0294039063939561
LMO3	6	1548.833333	2320.000000	1041.833333	-1.155000	0.0891321678904378	0.0104984337571402
LMO4	6	1841.166667	2611.777778	1623.111111	-0.686270	0.1165646643010114	0.0127326331306431
LMO7	6	1897.555556	2640.500000	1546.333333	-0.771960	0.1135749492410377	0.0125092131932928
LMOD1	6	2483.833333	744.444444	3417.777778	2.198823	0.0039745452276281	0.0011124930901050
LMOD2	6	365.722222	1787.333333	1798.888889	0.009297	0.9837752931290142	0.0494264787175235
LMOD3	6	28.055556	3442.111111	1481.500000	-1.216235	0.1863308186309837	0.0179933665008292
LMTK2	6	1402.500000	2918.777778	1823.277778	-0.678830	0.2863536802931010	0.0240118850193477
LMTK3	6	2341.777778	657.722222	2723.833333	2.050088	0.0096263231866473	0.0021328542472821
LMX1A	6	162.500000	2170.555556	1766.777778	-0.296944	0.6122196559315435	0.0378224617652478
LMX1B	6	2085.666667	3314.055556	2605.388889	-0.347099	0.3969380077848596	0.0294707020453289
LNP1	6	144.500000	3579.555556	943.222222	-1.924111	0.0090876898067240	0.0020269025244150
LNPEP	6	915.666667	3062.500000	3301.111111	0.108242	0.5063966553971953	0.0339943799520914
LNX1	6	174.777778	361.333333	2097.000000	2.536925	0.1079745741526358	0.0120854063018242
LNX2	6	1166.611111	2929.833333	2164.555556	-0.436748	0.2611094093166529	0.0225999631472268
LOC100127983	6	3446.777778	1520.888889	1010.555556	-0.589766	0.6606224490483157	0.0395061728395062
LOC100129083	6	1467.277778	2234.111111	3409.000000	0.609648	0.1281404825870754	0.0136539524599226
LOC100129216	3	4793.000000	1183.222222	2547.111111	1.106141	0.4861118461694646	0.0331836189423254
LOC100129361	6	2129.722222	654.666667	2092.500000	1.676395	0.1460180435224552	0.0150013819789939
LOC100129520	6	3274.277778	2667.166667	1784.500000	-0.579788	0.3393969487367699	0.0267528100239543
LOC100129636	6	2233.166667	879.055556	1285.166667	0.547929	0.6355183768316147	0.0385595172286715
LOC100129924	6	2890.888889	1356.000000	3357.444444	1.308006	0.0359867122473688	0.0054035378662244
LOC100130301	6	1420.444444	1959.611111	2517.333333	0.361329	0.4581770360034741	0.0321079786253916
LOC100130348	6	354.722222	2675.333333	2400.055556	-0.156651	0.6790227184636646	0.0401211534918003
LOC100130357	6	1246.277778	2450.666667	2296.444444	-0.093772	0.7783841080882844	0.0432444260180579
LOC100130370	6	3414.166667	2384.388889	1445.166667	-0.722384	0.2661322676335023	0.0228855721393035
LOC100130451	6	738.222222	3091.611111	210.000000	-3.879898	0.0021650038696896	0.0007255389718076
LOC100130480	6	2300.333333	237.000000	192.555556	-0.299612	0.6835118181339246	0.0402639579878386
LOC100130539	6	2436.277778	1766.277778	748.166667	-1.239281	0.3234817976425091	0.0259535655058043
LOC100130705	6	3474.444444	1182.888889	2865.944444	1.276696	0.0029742643044292	0.0008936797494011
LOC100130880	6	2753.777778	968.111111	2130.444444	1.137910	0.1794395287968328	0.0174474847982311
LOC100131094	6	191.888889	2375.833333	837.944444	-1.503507	0.1045413292527068	0.0118251335913027
LOC100132146	6	3104.388889	1419.277778	2019.888889	0.509119	0.4572342020470144	0.0320665192555740
LOC100132247	6	3171.166667	337.000000	2276.388889	2.755927	0.0054333293139546	0.0014096185737977
LOC100144595	6	1918.611111	1454.944444	2076.555556	0.513228	0.4984740350410925	0.0336765247834900
LOC100287036	6	1783.555556	1177.611111	1761.111111	0.580623	0.2193368331832537	0.0201722867145753
LOC100287177	4	1514.583333	3472.416667	3634.166667	0.065685	0.9240350839212973	0.0476920950801548
LOC100287399	5	3175.333333	736.666667	2943.066667	1.998236	0.0005432240446558	0.0002556661138751
LOC100287534	2	3901.666667	5385.166667	3799.666667	-0.503118	0.1714528847386549	0.0168762668140778
LOC100288255	1	16303.666667	5704.666667	12823.333333	1.168557	0.2471133478868420	0.0218444812972176
LOC100288332	3	2722.333333	3571.666667	4501.666667	0.333862	0.4647954602055827	0.0323981942141146
LOC100288524	6	1551.833333	2937.888889	1323.111111	-1.150846	0.2120690385686624	0.0197530864197531
LOC100288814	6	836.666667	2720.888889	2080.333333	-0.387263	0.3018443648376187	0.0248641053989313
LOC100289187	6	131.722222	3406.222222	2479.722222	-0.457994	0.1657226873188093	0.0164662797125484
LOC100289561	6	2459.388889	1113.555556	735.111111	-0.599139	0.2262371689451165	0.0206283397825686
LOC100505478	6	1405.000000	2352.000000	1260.500000	-0.899892	0.4097226875514742	0.0300304035378662
LOC100505549	6	3033.444444	1002.333333	2572.666667	1.359902	0.1454880779117415	0.0149691358024691
LOC100505679	6	3212.611111	525.444444	1936.944444	1.882172	0.0975211666454546	0.0113114980652294
LOC100505841	6	2466.944444	769.833333	1635.277778	1.086918	0.0549932519977173	0.0073728579325594
LOC100506388	6	2709.500000	622.222222	665.222222	0.096406	0.9351545855510717	0.0479823106688778
LOC100506422	6	589.833333	1544.277778	1278.000000	-0.273044	0.7566418574604440	0.0425442233278054
LOC100506688	6	2583.500000	594.000000	2167.500000	1.867497	0.1396297394459391	0.0145245992260918
LOC100507003	6	636.111111	2836.333333	1237.833333	-1.196210	0.1271847614659479	0.0136032798968122
LOC100507462	6	1551.444444	1655.055556	2359.388889	0.511534	0.4725099945994150	0.0327252625760088
LOC100652824	6	2519.944444	346.222222	560.500000	0.695016	0.3442677203352474	0.0270084761378294
LOC100653515	6	2622.111111	782.722222	2426.666667	1.632404	0.0303793715151584	0.0047724341256680
LOC100862671	6	1531.000000	1173.333333	2234.888889	0.929590	0.4027434361400596	0.0297171549659112
LOC100996485	6	3450.277778	1920.055556	2594.777778	0.434463	0.0655313221956976	0.0083932190897365
LOC147646	6	2450.055556	1069.444444	2759.833333	1.367720	0.0374106236555511	0.0055647687488484
LOC149373	6	2921.166667	2250.777778	1550.611111	-0.537587	0.4872513548026020	0.0332365948037590
LOC152586	6	3563.944444	973.500000	1391.055556	0.514927	0.6433614640035643	0.0388796756955961
LOC154872	6	3552.500000	223.111111	2684.777778	3.588968	0.0093739126820091	0.0020844849824949
LOC158434	6	1222.555556	1162.111111	108.611111	-3.419504	0.0491103088398876	0.0067855168601437
LOC200726	6	830.222222	2749.000000	1259.277778	-1.126310	0.1873311031302387	0.0180555555555556
LOC256021	5	68.466667	3899.400000	2103.333333	-0.890575	0.0593828227133412	0.0078634604754008
LOC283403	6	3018.388889	2015.722222	716.111111	-1.493041	0.1683897328051915	0.0166643633683435
LOC283710	6	3108.055556	737.555556	761.111111	0.045355	0.9713487312760412	0.0490579509858117
LOC284385	3	369.888889	4883.666667	4921.333333	0.011085	0.9732365217266369	0.0491270499355076
LOC286238	6	758.611111	2696.666667	2132.722222	-0.338481	0.5745899050741545	0.0365072784227013
LOC339862	6	2362.888889	973.500000	1294.833333	0.411514	0.6559984247352969	0.0393196056753271
LOC388813	5	3447.733333	2632.733333	1389.600000	-0.921892	0.3714974354224199	0.0283697254468399
LOC388849	6	1870.055556	3051.555556	2649.833333	-0.203643	0.5029979915004500	0.0338792150359315
LOC389895	6	3387.000000	1257.777778	2591.333333	1.042818	0.2450535770647981	0.0217500460659665
LOC391322	6	485.555556	3079.055556	2441.500000	-0.334720	0.4395933635405820	0.0313617099686751
LOC401052	6	387.833333	1718.055556	2662.500000	0.632005	0.3872122591424921	0.0290676248387691
LOC402160	6	548.055556	1748.833333	2139.166667	0.290656	0.3272756393817861	0.0261355260733370
LOC440243	4	4659.083333	1981.166667	3968.000000	1.002062	0.0070856974792441	0.0016860143725815
LOC440335	5	2447.866667	1505.866667	1989.466667	0.401788	0.7344681118044970	0.0418578404274922
LOC440563	6	1974.944444	2498.777778	502.111111	-2.315144	0.0315160048827443	0.0049198452183527
LOC441155	6	601.611111	3214.000000	847.833333	-1.922517	0.0159094160259503	0.0030011977151281
LOC554223	6	2257.277778	1313.111111	646.722222	-1.021771	0.2046489647027593	0.0192878201584669
LOC643037	6	3315.833333	1344.055556	541.222222	-1.312300	0.3475696561683821	0.0271858301087157
LOC643355	6	1002.944444	1342.611111	909.666667	-0.561632	0.5307907343495631	0.0349341256679565
LOC643669	6	341.277778	505.444444	903.333333	0.837706	0.5412725810923705	0.0353302929795467
LOC643802	6	2173.111111	914.000000	1124.111111	0.298519	0.5906889238743082	0.0370462502303298
LOC646498	1	8641.333333	13138.333333	12192.666667	-0.107769	0.8441117232485826	0.0452759351391192
LOC646862	6	3495.777778	912.111111	2573.888889	1.496668	0.1825746498854657	0.0176847245255205
LOC649330	1	11153.000000	9376.333333	14610.666667	0.639926	0.1070665469855614	0.0120163073521282
LOC650293	6	3143.666667	1053.277778	982.055556	-0.101009	0.9089459363809709	0.0472521651004238
LOC653486	5	3048.266667	1350.200000	3365.066667	1.317462	0.0653482193926201	0.0083793992997973
LOC728392	6	1071.944444	3091.666667	2579.444444	-0.261324	0.3525451527714663	0.0274253731343284
LOC728819	6	987.500000	2259.277778	2767.166667	0.292548	0.5354917219036360	0.0351276027271052
LOC729020	6	1448.000000	2596.166667	977.888889	-1.408641	0.1213853872263727	0.0131241938455869
LOC729059	3	4459.777778	2596.555556	3635.777778	0.485665	0.4201594625708815	0.0304726368159204
LOC730159	6	3339.555556	233.888889	2361.333333	3.335706	0.0420800218962818	0.0060691910816289
LOC730183	6	3.722222	1734.555556	1808.833333	0.060493	0.9583876670833470	0.0486825133591303
LOC81691	6	1965.388889	1534.722222	1072.611111	-0.516850	0.5026744210670767	0.0338538787543763
LOH12CR1	6	2459.888889	1351.777778	2909.277778	1.105803	0.0170485613931481	0.0031762483876912
LONP1	6	1630.444444	1393.833333	1005.944444	-0.470507	0.4663027612745207	0.0324765063571034
LONP2	6	2096.055556	1209.666667	2197.888889	0.861509	0.1430115530169354	0.0147802653399668
LONRF1	6	1577.833333	2140.722222	1965.055556	-0.123528	0.7399850285571198	0.0420213746084393
LONRF2	6	2787.055556	2134.111111	1084.555556	-0.976531	0.0134787768871748	0.0026810392482034
LONRF3	6	2013.611111	1896.833333	1983.277778	0.064294	0.7322813772494201	0.0417887414777962
LOR	6	3105.222222	2729.944444	2140.555556	-0.350886	0.4513292201070347	0.0318039432467293
LOX	6	1674.888889	1653.444444	1373.777778	-0.267326	0.7125853226311698	0.0411530311405933
LOXHD1	6	2882.166667	1064.833333	2008.166667	0.915251	0.3386109760426360	0.0267090473558135
LOXL1	6	2931.555556	3386.888889	2414.500000	-0.488236	0.3400618361009490	0.0267827529021559
LOXL2	6	1759.611111	1675.388889	2695.500000	0.686057	0.3347066336607513	0.0264971439100792
LOXL3	6	910.277778	934.833333	1379.277778	0.561132	0.7074096764810405	0.0410033167495854
LOXL4	6	917.222222	3242.055556	2528.444444	-0.358659	0.0697929150984135	0.0087824765063571
LPA	6	1513.944444	2128.777778	1855.555556	-0.198174	0.6849740591680358	0.0403146305509490
LPAR1	6	104.944444	2243.833333	3045.666667	0.440793	0.0618898162178463	0.0080592408328727
LPAR2	6	176.277778	1232.777778	1553.777778	0.333867	0.6698827303490789	0.0398263313064308
LPAR3	6	2578.833333	3054.611111	2138.000000	-0.514727	0.2625825548099019	0.0226874884835084
LPAR4	6	3335.555556	1192.611111	1767.277778	0.567405	0.6053081146567916	0.0375690989496960
LPAR5	6	3323.055556	3244.166667	2409.555556	-0.429081	0.2034154548040046	0.0191910816288926
LPAR6	6	494.555556	155.611111	1986.611111	3.674293	0.1113908421007220	0.0123502856089921
